st_cnty_tract,cbsa_cd,cbsa_name,tot_safmr_vau,safmr_vau_share_occ_units
13121011414,12060,"Atlanta-Sandy Springs-Alpharetta, GA ",591.79999,48.990067
13135050424,12060,"Atlanta-Sandy Springs-Alpharetta, GA ",615.50446,40.843029
13247060307,12060,"Atlanta-Sandy Springs-Alpharetta, GA ",184.08,16.919117
13067030602,12060,"Atlanta-Sandy Springs-Alpharetta, GA ",301.92767,37.69384
13067030209,12060,"Atlanta-Sandy Springs-Alpharetta, GA ",97.516144,28.491753
13063040608,12060,"Atlanta-Sandy Springs-Alpharetta, GA ",466.4183,38.012901
13089021705,12060,"Atlanta-Sandy Springs-Alpharetta, GA ",600.1684,48.361675
13189950200,12260,"Augusta-Richmond County, GA-SC ",500.79999,55.337017
13073030306,12260,"Augusta-Richmond County, GA-SC ",154.58257,58.548866
13073030302,12260,"Augusta-Richmond County, GA-SC ",271.23224,33.280029
13245010510,12260,"Augusta-Richmond County, GA-SC ",59.599998,7.3399014
13245010709,12260,"Augusta-Richmond County, GA-SC ",24,4.3956046
45037970502,12260,"Augusta-Richmond County, GA-SC ",97.117767,52.303474
13073030202,12260,"Augusta-Richmond County, GA-SC ",134.89999,37.787113
45003020701,12260,"Augusta-Richmond County, GA-SC ",110.99293,26.930916
13073030106,12260,"Augusta-Richmond County, GA-SC ",306.46875,64.810928
45003021800,12260,"Augusta-Richmond County, GA-SC ",140,74.86631
13245000600,12260,"Augusta-Richmond County, GA-SC ",266.60001,35.31126
13245010710,12260,"Augusta-Richmond County, GA-SC ",434.84021,45.201687
13245010201,12260,"Augusta-Richmond County, GA-SC ",25.760675,5.4765396
13245010107,12260,"Augusta-Richmond County, GA-SC ",330.22131,32.681656
13245010708,12260,"Augusta-Richmond County, GA-SC ",186,24.899599
13245010106,12260,"Augusta-Richmond County, GA-SC ",538.50458,36.022289
13245010600,12260,"Augusta-Richmond County, GA-SC ",589.2627,51.195717
13245010906,12260,"Augusta-Richmond County, GA-SC ",127.44674,30.489651
45003020901,12260,"Augusta-Richmond County, GA-SC ",16,13.559322
13033950500,12260,"Augusta-Richmond County, GA-SC ",205.8,39.576923
13033950100,12260,"Augusta-Richmond County, GA-SC ",61,17.630058
13245000900,12260,"Augusta-Richmond County, GA-SC ",270.28699,58.092308
13073030505,12260,"Augusta-Richmond County, GA-SC ",570.43292,47.146297
13245010105,12260,"Augusta-Richmond County, GA-SC ",80.699997,15.700389
13073030304,12260,"Augusta-Richmond County, GA-SC ",74.760002,20.482193
13245010904,12260,"Augusta-Richmond County, GA-SC ",139.957,32.301414
13245010511,12260,"Augusta-Richmond County, GA-SC ",111,30.245232
13245010513,12260,"Augusta-Richmond County, GA-SC ",15,4.5180721
13245001300,12260,"Augusta-Richmond County, GA-SC ",140,60.869564
45037970300,12260,"Augusta-Richmond County, GA-SC ",455.37296,56.731731
13073030603,12260,"Augusta-Richmond County, GA-SC ",106.87025,17.548481
45003020702,12260,"Augusta-Richmond County, GA-SC ",218,18.648417
45003021601,12260,"Augusta-Richmond County, GA-SC ",255,20.647774
13245010101,12260,"Augusta-Richmond County, GA-SC ",60.990868,16.51145
13073030503,12260,"Augusta-Richmond County, GA-SC ",347.2948,42.612858
45003020301,12260,"Augusta-Richmond County, GA-SC ",8.5570259,5.9464617
13245010507,12260,"Augusta-Richmond County, GA-SC ",352.78955,44.234257
45003020802,12260,"Augusta-Richmond County, GA-SC ",481,36.329304
13073030103,12260,"Augusta-Richmond County, GA-SC ",71.344406,35.447853
45003021201,12260,"Augusta-Richmond County, GA-SC ",117.22327,31.343119
13245010204,12260,"Augusta-Richmond County, GA-SC ",699.04163,23.919367
45037970202,12260,"Augusta-Richmond County, GA-SC ",472.39902,64.889977
45003021202,12260,"Augusta-Richmond County, GA-SC ",26.491962,4.1329117
13073030401,12260,"Augusta-Richmond County, GA-SC ",19,19
13245010800,12260,"Augusta-Richmond County, GA-SC ",126.55124,15.915325
13073030402,12260,"Augusta-Richmond County, GA-SC ",66.172066,13.825478
13181970200,12260,"Augusta-Richmond County, GA-SC ",27,7.7363896
13073030308,12260,"Augusta-Richmond County, GA-SC ",14.08,5.8666668
13073030307,12260,"Augusta-Richmond County, GA-SC ",143.93105,65.728889
13073030102,12260,"Augusta-Richmond County, GA-SC ",45,21.12676
13073030201,12260,"Augusta-Richmond County, GA-SC ",124.33151,19.186962
13245010509,12260,"Augusta-Richmond County, GA-SC ",135.60001,22.524918
45003021602,12260,"Augusta-Richmond County, GA-SC ",320.29999,50.125195
13189950400,12260,"Augusta-Richmond County, GA-SC ",390.79999,55.669514
13189950500,12260,"Augusta-Richmond County, GA-SC ",124.4,32.736843
45003020602,12260,"Augusta-Richmond County, GA-SC ",319.00705,50.407166
45003021002,12260,"Augusta-Richmond County, GA-SC ",394.58881,47.948296
13245001000,12260,"Augusta-Richmond County, GA-SC ",225.68797,32.435364
13245001100,12260,"Augusta-Richmond County, GA-SC ",47.333935,27.360657
13245001400,12260,"Augusta-Richmond County, GA-SC ",99.599998,24.352077
13073030309,12260,"Augusta-Richmond County, GA-SC ",50.095592,13.440031
13245010400,12260,"Augusta-Richmond County, GA-SC ",527,60.644421
13245010712,12260,"Augusta-Richmond County, GA-SC ",75,10.402219
13245010903,12260,"Augusta-Richmond County, GA-SC ",97.227455,32.990269
13245010707,12260,"Augusta-Richmond County, GA-SC ",92,21.596245
13245010905,12260,"Augusta-Richmond County, GA-SC ",222.50423,64.122253
13033950900,12260,"Augusta-Richmond County, GA-SC ",135,47.703178
13033950400,12260,"Augusta-Richmond County, GA-SC ",480.79999,53.009922
13033950200,12260,"Augusta-Richmond County, GA-SC ",63,55.752213
45037970201,12260,"Augusta-Richmond County, GA-SC ",19,46.341465
45037970400,12260,"Augusta-Richmond County, GA-SC ",110.25896,40.51968
45003021102,12260,"Augusta-Richmond County, GA-SC ",118,34.402332
45003021900,12260,"Augusta-Richmond County, GA-SC ",45,23.316063
13245010711,12260,"Augusta-Richmond County, GA-SC ",162.03076,23.10075
13245000100,12260,"Augusta-Richmond County, GA-SC ",372.23697,56.743439
13073030504,12260,"Augusta-Richmond County, GA-SC ",8,3.5087719
45003021001,12260,"Augusta-Richmond County, GA-SC ",126.4,22.898552
13033950700,12260,"Augusta-Richmond County, GA-SC ",133,78.235291
13189950300,12260,"Augusta-Richmond County, GA-SC ",105,29.166666
13245010104,12260,"Augusta-Richmond County, GA-SC ",213.5,29.735376
13245010706,12260,"Augusta-Richmond County, GA-SC ",148.8,19.84
13245010508,12260,"Augusta-Richmond County, GA-SC ",209.8,21.899792
13245000700,12260,"Augusta-Richmond County, GA-SC ",246.39999,56.384438
13073030203,12260,"Augusta-Richmond County, GA-SC ",342.70001,56.926914
13245010512,12260,"Augusta-Richmond County, GA-SC ",208.60001,30.995543
13245001500,12260,"Augusta-Richmond County, GA-SC ",107.31302,58.092304
13245010504,12260,"Augusta-Richmond County, GA-SC ",699.04211,46.726631
13245010300,12260,"Augusta-Richmond County, GA-SC ",647.54205,48.908009
13245000200,12260,"Augusta-Richmond County, GA-SC ",446.19403,60.437279
45003022002,12260,"Augusta-Richmond County, GA-SC ",221.17291,62.302227
45003021500,12260,"Augusta-Richmond County, GA-SC ",229.63461,35.880409
13245001200,12260,"Augusta-Richmond County, GA-SC ",319,25.217392
45003021203,12260,"Augusta-Richmond County, GA-SC ",107.2,21.439999
45003021400,12260,"Augusta-Richmond County, GA-SC ",462.60001,45.801979
13073030506,12260,"Augusta-Richmond County, GA-SC ",242.28117,24.37438
13245001601,12260,"Augusta-Richmond County, GA-SC ",558.5,42.503807
45003020302,12260,"Augusta-Richmond County, GA-SC ",436.20001,36.810127
13245010203,12260,"Augusta-Richmond County, GA-SC ",433.54449,34.822849
45003020500,12260,"Augusta-Richmond County, GA-SC ",102.68611,17.981201
45037970501,12260,"Augusta-Richmond County, GA-SC ",65.220467,30.44405
45003022100,12260,"Augusta-Richmond County, GA-SC ",253.99425,71.953041
13073030105,12260,"Augusta-Richmond County, GA-SC ",148.34647,38.418373
13181970100,12260,"Augusta-Richmond County, GA-SC ",231.47273,52.251183
45003021700,12260,"Augusta-Richmond County, GA-SC ",227.60001,37.434212
45003020902,12260,"Augusta-Richmond County, GA-SC ",110.71239,45.373932
13245010506,12260,"Augusta-Richmond County, GA-SC ",837.15607,61.535156
45003020601,12260,"Augusta-Richmond County, GA-SC ",16.811216,23.997669
13189950100,12260,"Augusta-Richmond County, GA-SC ",47.85601,39.10574
45003021101,12260,"Augusta-Richmond County, GA-SC ",126,32.307693
45003020200,12260,"Augusta-Richmond County, GA-SC ",62.205585,26.538683
13245000300,12260,"Augusta-Richmond County, GA-SC ",243,73.192772
45003020100,12260,"Augusta-Richmond County, GA-SC ",157.64406,54.530861
45003021300,12260,"Augusta-Richmond County, GA-SC ",157,26.746166
45003020801,12260,"Augusta-Richmond County, GA-SC ",0,0
45003020400,12260,"Augusta-Richmond County, GA-SC ",258.20001,29.175142
45003022001,12260,"Augusta-Richmond County, GA-SC ",135.608,56.268879
13245001602,12260,"Augusta-Richmond County, GA-SC ",113.39767,26.333727
13245011000,12260,"Augusta-Richmond County, GA-SC ",687.22968,63.03751
48491021503,12420,"Austin-Round Rock-Georgetown, TX ",907.59998,67.883316
48453001842,12420,"Austin-Round Rock-Georgetown, TX ",1124.4053,69.554497
48453002313,12420,"Austin-Round Rock-Georgetown, TX ",861.91998,53.369659
48491020809,12420,"Austin-Round Rock-Georgetown, TX ",200.30624,37.940746
48209010808,12420,"Austin-Round Rock-Georgetown, TX ",243.51479,59.684998
48453001779,12420,"Austin-Round Rock-Georgetown, TX ",383.88,65.73288
48453000304,12420,"Austin-Round Rock-Georgetown, TX ",642,55.972099
48021950801,12420,"Austin-Round Rock-Georgetown, TX ",180.97386,40.944313
48209010805,12420,"Austin-Round Rock-Georgetown, TX ",398.07678,78.161911
48453002434,12420,"Austin-Round Rock-Georgetown, TX ",54.860767,76.613838
48209010400,12420,"Austin-Round Rock-Georgetown, TX ",1026.04,33.443287
48491021100,12420,"Austin-Round Rock-Georgetown, TX ",365.79999,82.202248
48453001853,12420,"Austin-Round Rock-Georgetown, TX ",109.4,26.748167
48491020302,12420,"Austin-Round Rock-Georgetown, TX ",569.40002,60.638981
48491020313,12420,"Austin-Round Rock-Georgetown, TX ",703.06232,57.029575
48209010910,12420,"Austin-Round Rock-Georgetown, TX ",603.76941,57.123695
48491021506,12420,"Austin-Round Rock-Georgetown, TX ",51.240002,22.875
48453000102,12420,"Austin-Round Rock-Georgetown, TX ",27.290558,29.032509
48055960102,12420,"Austin-Round Rock-Georgetown, TX ",183.69261,58.500832
48453000205,12420,"Austin-Round Rock-Georgetown, TX ",1183.2677,65.993736
48453001776,12420,"Austin-Round Rock-Georgetown, TX ",100.52,28.719999
48453001859,12420,"Austin-Round Rock-Georgetown, TX ",65.031601,23.83231
48453001847,12420,"Austin-Round Rock-Georgetown, TX ",933.16931,64.849403
48453001737,12420,"Austin-Round Rock-Georgetown, TX ",434.98447,43.239014
48453001821,12420,"Austin-Round Rock-Georgetown, TX ",575.23999,52.199635
48453001771,12420,"Austin-Round Rock-Georgetown, TX ",57.439999,54.188679
48453002202,12420,"Austin-Round Rock-Georgetown, TX ",906.88,65.102654
48453001841,12420,"Austin-Round Rock-Georgetown, TX ",353.22205,39.625858
48453001307,12420,"Austin-Round Rock-Georgetown, TX ",971.03998,67.386536
48453002424,12420,"Austin-Round Rock-Georgetown, TX ",412,53.715775
48453002430,12420,"Austin-Round Rock-Georgetown, TX ",116.92,60.895832
48021950200,12420,"Austin-Round Rock-Georgetown, TX ",614.40002,60.952385
48491020805,12420,"Austin-Round Rock-Georgetown, TX ",211.21349,31.242729
48453001856,12420,"Austin-Round Rock-Georgetown, TX ",166.17827,47.545506
48453001811,12420,"Austin-Round Rock-Georgetown, TX ",610.61963,57.71452
48491020321,12420,"Austin-Round Rock-Georgetown, TX ",219.08821,91.127602
48453000902,12420,"Austin-Round Rock-Georgetown, TX ",752.88,37.087685
48453001000,12420,"Austin-Round Rock-Georgetown, TX ",256.35999,41.820553
48453001917,12420,"Austin-Round Rock-Georgetown, TX ",8,6.5573769
48453001914,12420,"Austin-Round Rock-Georgetown, TX ",436,36.886631
48021950502,12420,"Austin-Round Rock-Georgetown, TX ",92.000061,38.818577
48453001781,12420,"Austin-Round Rock-Georgetown, TX ",90.272232,32.828861
48491020110,12420,"Austin-Round Rock-Georgetown, TX ",205.03362,54.566494
48491020803,12420,"Austin-Round Rock-Georgetown, TX ",203.48506,48.105217
48453001820,12420,"Austin-Round Rock-Georgetown, TX ",1985.6801,84.38929
48453000601,12420,"Austin-Round Rock-Georgetown, TX ",262.39999,78.562874
48453002201,12420,"Austin-Round Rock-Georgetown, TX ",99.440002,27.776537
48453002428,12420,"Austin-Round Rock-Georgetown, TX ",324.56833,50.010529
48021950501,12420,"Austin-Round Rock-Georgetown, TX ",249.78197,58.605991
48055960200,12420,"Austin-Round Rock-Georgetown, TX ",362.72,63.412586
48453001854,12420,"Austin-Round Rock-Georgetown, TX ",93.659416,25.160166
48453002316,12420,"Austin-Round Rock-Georgetown, TX ",1446.7324,66.577538
48453001742,12420,"Austin-Round Rock-Georgetown, TX ",312.19522,41.415932
48453001862,12420,"Austin-Round Rock-Georgetown, TX ",517.15997,46.8442
48491021602,12420,"Austin-Round Rock-Georgetown, TX ",150.68059,54.792942
48453001849,12420,"Austin-Round Rock-Georgetown, TX ",2129.303,33.745197
48453002111,12420,"Austin-Round Rock-Georgetown, TX ",536.91113,56.448929
48453002209,12420,"Austin-Round Rock-Georgetown, TX ",234.8381,46.967621
48453002423,12420,"Austin-Round Rock-Georgetown, TX ",253.64,27.689957
48491020806,12420,"Austin-Round Rock-Georgetown, TX ",49.121662,16.430872
48453001844,12420,"Austin-Round Rock-Georgetown, TX ",748.20001,59.42812
48453001857,12420,"Austin-Round Rock-Georgetown, TX ",614.61731,50.878918
48453001746,12420,"Austin-Round Rock-Georgetown, TX ",616,67.322403
48021950100,12420,"Austin-Round Rock-Georgetown, TX ",258.52432,63.388706
48209010908,12420,"Austin-Round Rock-Georgetown, TX ",914.27502,58.569828
48453001813,12420,"Austin-Round Rock-Georgetown, TX ",1135.3718,69.441704
48453001860,12420,"Austin-Round Rock-Georgetown, TX ",653.35999,72.514984
48209010807,12420,"Austin-Round Rock-Georgetown, TX ",86.959381,43.263374
48491020319,12420,"Austin-Round Rock-Georgetown, TX ",122.21718,30.641638
48491020706,12420,"Austin-Round Rock-Georgetown, TX ",31.16,34.622223
48453001712,12420,"Austin-Round Rock-Georgetown, TX ",619.02197,74.045692
48453002412,12420,"Austin-Round Rock-Georgetown, TX ",72.68,14.682828
48209010200,12420,"Austin-Round Rock-Georgetown, TX ",256.39999,50.671936
48453001840,12420,"Austin-Round Rock-Georgetown, TX ",1456.2954,54.225929
48453002005,12420,"Austin-Round Rock-Georgetown, TX ",1311.0713,66.35836
48453002436,12420,"Austin-Round Rock-Georgetown, TX ",88.502785,64.004478
48453001769,12420,"Austin-Round Rock-Georgetown, TX ",562.95367,51.177608
48209010804,12420,"Austin-Round Rock-Georgetown, TX ",190.63719,30.068958
48453001772,12420,"Austin-Round Rock-Georgetown, TX ",47.19474,15.735494
48453002113,12420,"Austin-Round Rock-Georgetown, TX ",123.8,34.198895
48453002427,12420,"Austin-Round Rock-Georgetown, TX ",328.39999,25.6964
48209010803,12420,"Austin-Round Rock-Georgetown, TX ",601.75256,91.312981
48453001753,12420,"Austin-Round Rock-Georgetown, TX ",615.32001,61.965759
48453002208,12420,"Austin-Round Rock-Georgetown, TX ",137.95078,58.702457
48491020704,12420,"Austin-Round Rock-Georgetown, TX ",1088.464,57.273998
48491020112,12420,"Austin-Round Rock-Georgetown, TX ",259.51593,51.6964
48453001861,12420,"Austin-Round Rock-Georgetown, TX ",37.34,12.831615
48209010100,12420,"Austin-Round Rock-Georgetown, TX ",471,56.678699
48453001828,12420,"Austin-Round Rock-Georgetown, TX ",108.2,26.326033
48453002104,12420,"Austin-Round Rock-Georgetown, TX ",86,19.953596
48209010905,12420,"Austin-Round Rock-Georgetown, TX ",477.86176,83.535095
48453000802,12420,"Austin-Round Rock-Georgetown, TX ",690,76.074974
48055960700,12420,"Austin-Round Rock-Georgetown, TX ",343,34.541794
48491021508,12420,"Austin-Round Rock-Georgetown, TX ",681.17328,58.368366
48491021505,12420,"Austin-Round Rock-Georgetown, TX ",301.90723,29.113522
48453002107,12420,"Austin-Round Rock-Georgetown, TX ",133.60001,24.028778
48453001719,12420,"Austin-Round Rock-Georgetown, TX ",9,6.0402684
48453001501,12420,"Austin-Round Rock-Georgetown, TX ",167.03999,32.123077
48453001839,12420,"Austin-Round Rock-Georgetown, TX ",976.76001,38.72958
48491021603,12420,"Austin-Round Rock-Georgetown, TX ",48.000786,41.026016
48453002314,12420,"Austin-Round Rock-Georgetown, TX ",1143.72,47.476959
48453000804,12420,"Austin-Round Rock-Georgetown, TX ",326.23999,63.843441
48491020201,12420,"Austin-Round Rock-Georgetown, TX ",105.23899,81.251099
48491020410,12420,"Austin-Round Rock-Georgetown, TX ",892.11023,60.39291
48491020312,12420,"Austin-Round Rock-Georgetown, TX ",482.09537,60.411522
48209010303,12420,"Austin-Round Rock-Georgetown, TX ",1193.2477,36.274578
48453001774,12420,"Austin-Round Rock-Georgetown, TX ",46.593376,10.989004
48453001760,12420,"Austin-Round Rock-Georgetown, TX ",1432.3647,69.70018
48491020604,12420,"Austin-Round Rock-Georgetown, TX ",381.10229,62.072838
48453002106,12420,"Austin-Round Rock-Georgetown, TX ",86.800003,30.138889
48453001308,12420,"Austin-Round Rock-Georgetown, TX ",589.21606,53.052631
48453001503,12420,"Austin-Round Rock-Georgetown, TX ",703.64722,41.883762
48491020324,12420,"Austin-Round Rock-Georgetown, TX ",314.98782,67.61776
48453001843,12420,"Austin-Round Rock-Georgetown, TX ",31.800135,12.587652
48021950300,12420,"Austin-Round Rock-Georgetown, TX ",785.27014,56.282818
48453001707,12420,"Austin-Round Rock-Georgetown, TX ",790.41998,60.429661
48491021401,12420,"Austin-Round Rock-Georgetown, TX ",191.84,28.087847
48453000604,12420,"Austin-Round Rock-Georgetown, TX ",1471.8,84.927872
48453000401,12420,"Austin-Round Rock-Georgetown, TX ",885.46289,57.460278
48453001754,12420,"Austin-Round Rock-Georgetown, TX ",914.23999,72.214851
48491020603,12420,"Austin-Round Rock-Georgetown, TX ",3.5999999,2.1556885
48491020807,12420,"Austin-Round Rock-Georgetown, TX ",22.959915,4.7833285
48453001834,12420,"Austin-Round Rock-Georgetown, TX ",1286.4,54.857143
48453001740,12420,"Austin-Round Rock-Georgetown, TX ",422.60968,48.800194
48453001770,12420,"Austin-Round Rock-Georgetown, TX ",0,0
48491020111,12420,"Austin-Round Rock-Georgetown, TX ",173.03999,51.80838
48453001812,12420,"Austin-Round Rock-Georgetown, TX ",1614.3064,53.613628
48453001777,12420,"Austin-Round Rock-Georgetown, TX ",217.82512,27.399385
48453001786,12420,"Austin-Round Rock-Georgetown, TX ",1122.9036,50.28677
48491021202,12420,"Austin-Round Rock-Georgetown, TX ",242.56,69.501434
48453001403,12420,"Austin-Round Rock-Georgetown, TX ",218.64,42.870586
48453000305,12420,"Austin-Round Rock-Georgetown, TX ",790.5,68.56028
48491020509,12420,"Austin-Round Rock-Georgetown, TX ",19.869518,6.6042767
48491020105,12420,"Austin-Round Rock-Georgetown, TX ",283.38336,78.065765
48453002108,12420,"Austin-Round Rock-Georgetown, TX ",596.47998,56.218658
48453000803,12420,"Austin-Round Rock-Georgetown, TX ",172.84,22.130602
48453002500,12420,"Austin-Round Rock-Georgetown, TX ",1345.02,74.351578
48453001305,12420,"Austin-Round Rock-Georgetown, TX ",1356.3199,64.311043
48453001766,12420,"Austin-Round Rock-Georgetown, TX ",74.43206,45.667683
48453001817,12420,"Austin-Round Rock-Georgetown, TX ",619.25317,65.525536
48453001845,12420,"Austin-Round Rock-Georgetown, TX ",478.95984,62.092068
48453002409,12420,"Austin-Round Rock-Georgetown, TX ",168,36.923077
48491020326,12420,"Austin-Round Rock-Georgetown, TX ",3.5394764,1.8894472
48453000307,12420,"Austin-Round Rock-Georgetown, TX ",176.86,56.685898
48453001848,12420,"Austin-Round Rock-Georgetown, TX ",638.08002,49.083076
48453001749,12420,"Austin-Round Rock-Georgetown, TX ",1279.6487,64.110657
48209010600,12420,"Austin-Round Rock-Georgetown, TX ",984.44,39.377602
48453000302,12420,"Austin-Round Rock-Georgetown, TX ",2038.8475,78.841743
48491020316,12420,"Austin-Round Rock-Georgetown, TX ",941.15997,61.796452
48453000402,12420,"Austin-Round Rock-Georgetown, TX ",683.17999,62.792278
48453001833,12420,"Austin-Round Rock-Georgetown, TX ",665.60376,44.492229
48453001604,12420,"Austin-Round Rock-Georgetown, TX ",68.400002,32.112679
48021950700,12420,"Austin-Round Rock-Georgetown, TX ",343.28,65.511452
48491020707,12420,"Austin-Round Rock-Georgetown, TX ",235.97591,31.276657
48453002210,12420,"Austin-Round Rock-Georgetown, TX ",64.159317,47.084961
48491020504,12420,"Austin-Round Rock-Georgetown, TX ",2928.967,76.156189
48453002317,12420,"Austin-Round Rock-Georgetown, TX ",1291.0081,59.293304
48453001804,12420,"Austin-Round Rock-Georgetown, TX ",1757.9208,79.149971
48453002307,12420,"Austin-Round Rock-Georgetown, TX ",1557.6801,70.739334
48453002310,12420,"Austin-Round Rock-Georgetown, TX ",297.63986,74.039764
48491020328,12420,"Austin-Round Rock-Georgetown, TX ",299.44589,33.265743
48491020322,12420,"Austin-Round Rock-Georgetown, TX ",833.44,70.391891
