st_cnty_tract,cbsa_cd,cbsa_name,pov_pct,pov_cat,tot_safmr_vau
36083052503,10580,"Albany-Schenectady-Troy, NY ",11.953353,10-19.9%,165.8
36001012700,10580,"Albany-Schenectady-Troy, NY ",19.132948,10-19.9%,232.28
36083040800,10580,"Albany-Schenectady-Troy, NY ",14.291798,10-19.9%,387.87897
36001014614,10580,"Albany-Schenectady-Troy, NY ",2.5700107,Below 10%,258.86389
36091060602,10580,"Albany-Schenectady-Troy, NY ",13.108664,10-19.9%,289.60284
36095740400,10580,"Albany-Schenectady-Troy, NY ",15.05822,10-19.9%,182.18187
36093021500,10580,"Albany-Schenectady-Troy, NY ",38.170567,30-39.9%,348.69717
36083041000,10580,"Albany-Schenectady-Troy, NY ",18.799212,10-19.9%,497.8985
36001000403,10580,"Albany-Schenectady-Troy, NY ",17.272936,10-19.9%,647.50061
36095740800,10580,"Albany-Schenectady-Troy, NY ",9.3888073,Below 10%,66.223228
36001014502,10580,"Albany-Schenectady-Troy, NY ",5.6880207,Below 10%,81.845619
36095740600,10580,"Albany-Schenectady-Troy, NY ",10.497439,10-19.9%,77.416161
36001014201,10580,"Albany-Schenectady-Troy, NY ",6.9045081,Below 10%,241.85466
36093031900,10580,"Albany-Schenectady-Troy, NY ",2.4539096,Below 10%,243.32486
36093020700,10580,"Albany-Schenectady-Troy, NY ",35.196686,30-39.9%,163.004
36083040500,10580,"Albany-Schenectady-Troy, NY ",43.990269,40% or higher,356.95999
36083052102,10580,"Albany-Schenectady-Troy, NY ",5.5172415,Below 10%,17
36001014611,10580,"Albany-Schenectady-Troy, NY ",2.9595666,Below 10%,93.306267
36001013000,10580,"Albany-Schenectady-Troy, NY ",2.733094,Below 10%,262.04001
36083051901,10580,"Albany-Schenectady-Troy, NY ",6.4810691,Below 10%,128.43983
36001013902,10580,"Albany-Schenectady-Troy, NY ",5.5384617,Below 10%,179.8
36001001802,10580,"Albany-Schenectady-Troy, NY ",11.71509,10-19.9%,555.64063
36093032000,10580,"Albany-Schenectady-Troy, NY ",3.3694696,Below 10%,235.50284
36093021002,10580,"Albany-Schenectady-Troy, NY ",59.204941,40% or higher,805
36001014609,10580,"Albany-Schenectady-Troy, NY ",7.9351716,Below 10%,491.69815
36001002000,10580,"Albany-Schenectady-Troy, NY ",15.035022,10-19.9%,642.32001
36001013508,10580,"Albany-Schenectady-Troy, NY ",2.6112592,Below 10%,211.39975
36091062503,10580,"Albany-Schenectady-Troy, NY ",4.3517957,Below 10%,203.48
36001013200,10580,"Albany-Schenectady-Troy, NY ",28.592289,20-29.9%,783
36093032502,10580,"Albany-Schenectady-Troy, NY ",0.77653152,Below 10%,25
36083051701,10580,"Albany-Schenectady-Troy, NY ",9.6159401,Below 10%,248.23442
36091060800,10580,"Albany-Schenectady-Troy, NY ",5.4012642,Below 10%,36.521923
36001001700,10580,"Albany-Schenectady-Troy, NY ",8.065279,Below 10%,393.99921
36001001100,10580,"Albany-Schenectady-Troy, NY ",31.8526,30-39.9%,510.67587
35001004603,10740,"Albuquerque, NM ",21.525423,20-29.9%,106
35043011000,10740,"Albuquerque, NM ",16.324062,10-19.9%,26.8596
35001003721,10740,"Albuquerque, NM ",3.0746837,Below 10%,11.297532
35001003724,10740,"Albuquerque, NM ",6.5625,Below 10%,103
35001003723,10740,"Albuquerque, NM ",13.150857,10-19.9%,182
35001004747,10740,"Albuquerque, NM ",9.3499365,Below 10%,318.35999
35001002100,10740,"Albuquerque, NM ",36.662285,30-39.9%,805.79999
35001000121,10740,"Albuquerque, NM ",10.463779,10-19.9%,960.40002
35001003730,10740,"Albuquerque, NM ",1.555806,Below 10%,59
35001003803,10740,"Albuquerque, NM ",1.6248498,Below 10%,124.57495
35001004717,10740,"Albuquerque, NM ",12.031761,10-19.9%,919.93707
35001004724,10740,"Albuquerque, NM ",2.2771633,Below 10%,27.176685
35001000122,10740,"Albuquerque, NM ",16.234026,10-19.9%,232.48895
35043010723,10740,"Albuquerque, NM ",10.957848,10-19.9%,240
35001000129,10740,"Albuquerque, NM ",15.011038,10-19.9%,1034.6
35001003502,10740,"Albuquerque, NM ",2.934804,Below 10%,59.989002
35001004727,10740,"Albuquerque, NM ",23.24436,20-29.9%,7.8645205
35043940500,10740,"Albuquerque, NM ",24.787535,20-29.9%,195.3
35001000125,10740,"Albuquerque, NM ",3.3707864,Below 10%,24.551195
35001002500,10740,"Albuquerque, NM ",22.578949,20-29.9%,257.99844
35057963202,10740,"Albuquerque, NM ",35.556198,30-39.9%,218.48932
35043010702,10740,"Albuquerque, NM ",6.3254595,Below 10%,141.63387
35001003712,10740,"Albuquerque, NM ",7.9976068,Below 10%,84
35061970700,10740,"Albuquerque, NM ",23.583271,20-29.9%,16.052467
35001002700,10740,"Albuquerque, NM ",15.221477,10-19.9%,852.66187
35001004725,10740,"Albuquerque, NM ",4.9414778,Below 10%,46.82164
35001000904,10740,"Albuquerque, NM ",34.983826,30-39.9%,464.60001
35001000109,10740,"Albuquerque, NM ",8.6534405,Below 10%,139.28
35001000107,10740,"Albuquerque, NM ",14.319361,10-19.9%,223.28889
35001003807,10740,"Albuquerque, NM ",10.949037,10-19.9%,38.720337
35001004735,10740,"Albuquerque, NM ",22.652243,20-29.9%,65.569328
35001003735,10740,"Albuquerque, NM ",6.266746,Below 10%,314.47379
35001004713,10740,"Albuquerque, NM ",12.36809,10-19.9%,83.729973
35001003736,10740,"Albuquerque, NM ",12.707949,10-19.9%,415.32379
35001003732,10740,"Albuquerque, NM ",2.1059268,Below 10%,274.56
35001000119,10740,"Albuquerque, NM ",7.5431032,Below 10%,61.258228
35001000714,10740,"Albuquerque, NM ",13.575487,10-19.9%,167.39999
35043010503,10740,"Albuquerque, NM ",10.345813,10-19.9%,215.60001
35001000124,10740,"Albuquerque, NM ",25.79995,20-29.9%,1427.7
35001004736,10740,"Albuquerque, NM ",15.43943,10-19.9%,105.2
35001000704,10740,"Albuquerque, NM ",14.727955,10-19.9%,144.8
35001940700,10740,"Albuquerque, NM ",19.356033,10-19.9%,17
35001000601,10740,"Albuquerque, NM ",18.26856,10-19.9%,532.20001
35001004716,10740,"Albuquerque, NM ",12.63048,10-19.9%,414.72537
35001001102,10740,"Albuquerque, NM ",21.933472,20-29.9%,570
35001003714,10740,"Albuquerque, NM ",16.807159,10-19.9%,1935
35001003726,10740,"Albuquerque, NM ",3.9267015,Below 10%,38.349125
35061971100,10740,"Albuquerque, NM ",21.867321,20-29.9%,47
35043940600,10740,"Albuquerque, NM ",19.684263,10-19.9%,6
35001003501,10740,"Albuquerque, NM ",6.6388469,Below 10%,330.03699
35001000604,10740,"Albuquerque, NM ",27.763119,20-29.9%,955.20001
35001003719,10740,"Albuquerque, NM ",11.931712,10-19.9%,791.2865
35043010720,10740,"Albuquerque, NM ",3.6984613,Below 10%,41.44165
35001000501,10740,"Albuquerque, NM ",23.499197,20-29.9%,634.70001
35001004712,10740,"Albuquerque, NM ",17.917133,10-19.9%,40.022713
35043010716,10740,"Albuquerque, NM ",10.639464,10-19.9%,692.04718
35001004729,10740,"Albuquerque, NM ",21.92618,20-29.9%,150.92
35061970401,10740,"Albuquerque, NM ",6.3762174,Below 10%,257.60162
35001004726,10740,"Albuquerque, NM ",6.7682648,Below 10%,32.31345
35001000203,10740,"Albuquerque, NM ",16.588663,10-19.9%,379.41064
35001000401,10740,"Albuquerque, NM ",13.393686,10-19.9%,278.39999
35061971400,10740,"Albuquerque, NM ",9.2921734,Below 10%,19.799999
35001000118,10740,"Albuquerque, NM ",5.9778304,Below 10%,314.10693
35001002300,10740,"Albuquerque, NM ",20.289858,20-29.9%,404.4003
35001004744,10740,"Albuquerque, NM ",8.2158689,Below 10%,4.7805653
35001000110,10740,"Albuquerque, NM ",18.414919,10-19.9%,891.12
35001000711,10740,"Albuquerque, NM ",8.3731298,Below 10%,219.69594
35001004737,10740,"Albuquerque, NM ",17.524015,10-19.9%,31.047312
35001000113,10740,"Albuquerque, NM ",19.515116,10-19.9%,278.79999
35001004749,10740,"Albuquerque, NM ",36.858704,30-39.9%,817
35001004750,10740,"Albuquerque, NM ",16.08778,10-19.9%,88.879997
35061970405,10740,"Albuquerque, NM ",8.5506516,Below 10%,8
35001000120,10740,"Albuquerque, NM ",38.440208,30-39.9%,230.93633
35001002900,10740,"Albuquerque, NM ",28.359217,20-29.9%,279.33643
35001004001,10740,"Albuquerque, NM ",15.056571,10-19.9%,242.91071
35001001900,10740,"Albuquerque, NM ",31.33073,30-39.9%,419.67639
35061971300,10740,"Albuquerque, NM ",11.199095,10-19.9%,41.506706
35001000901,10740,"Albuquerque, NM ",55.467289,40% or higher,1382.1119
35001003731,10740,"Albuquerque, NM ",1.621478,Below 10%,0
35001004752,10740,"Albuquerque, NM ",4.5169711,Below 10%,304
35001000127,10740,"Albuquerque, NM ",9.0510368,Below 10%,1.8
35001003201,10740,"Albuquerque, NM ",15.428778,10-19.9%,148.39485
35061970404,10740,"Albuquerque, NM ",14.245564,10-19.9%,212.60001
35001002600,10740,"Albuquerque, NM ",22.128862,20-29.9%,97.581711
35001940500,10740,"Albuquerque, NM ",3.9986446,Below 10%,17
35043010900,10740,"Albuquerque, NM ",29.547535,20-29.9%,60.749554
35001003806,10740,"Albuquerque, NM ",7.3524671,Below 10%,84
35001001300,10740,"Albuquerque, NM ",29.12414,20-29.9%,434
35043010722,10740,"Albuquerque, NM ",9.6991043,Below 10%,113.06747
35061940300,10740,"Albuquerque, NM ",14.248075,10-19.9%,8.029561
35043010718,10740,"Albuquerque, NM ",2.2800007,Below 10%,102.50047
35001004300,10740,"Albuquerque, NM ",25.653961,20-29.9%,412.69968
35043010712,10740,"Albuquerque, NM ",7.9660406,Below 10%,357.12
35043010705,10740,"Albuquerque, NM ",4.6957507,Below 10%,52.637245
35001003737,10740,"Albuquerque, NM ",3.1391699,Below 10%,126.72
35001004734,10740,"Albuquerque, NM ",23.186583,20-29.9%,265.43066
35001003738,10740,"Albuquerque, NM ",8.6343784,Below 10%,652.59998
35043010713,10740,"Albuquerque, NM ",6.2692022,Below 10%,205.81012
35001000502,10740,"Albuquerque, NM ",14.804529,10-19.9%,607.00873
35001003002,10740,"Albuquerque, NM ",10.72132,10-19.9%,144.31375
35001000115,10740,"Albuquerque, NM ",16.131882,10-19.9%,552.20001
35001003100,10740,"Albuquerque, NM ",9.9176645,Below 10%,28.998718
35001000713,10740,"Albuquerque, NM ",27.729692,20-29.9%,1073.0084
35001003400,10740,"Albuquerque, NM ",36.235638,30-39.9%,1068.0681
35001003717,10740,"Albuquerque, NM ",12.059813,10-19.9%,783.51233
35001003707,10740,"Albuquerque, NM ",12.969005,10-19.9%,524
35001003729,10740,"Albuquerque, NM ",2.8427327,Below 10%,12
35001004720,10740,"Albuquerque, NM ",15.671233,10-19.9%,171.12
35001004604,10740,"Albuquerque, NM ",13.100436,10-19.9%,87
35001004739,10740,"Albuquerque, NM ",20.534559,20-29.9%,162
35043010602,10740,"Albuquerque, NM ",3.9046478,Below 10%,39.802265
35001004722,10740,"Albuquerque, NM ",12.69045,10-19.9%,444.56
35061970902,10740,"Albuquerque, NM ",5.0724635,Below 10%,73.721329
35001003804,10740,"Albuquerque, NM ",5.6219516,Below 10%,69.998497
35061970102,10740,"Albuquerque, NM ",10.499621,10-19.9%,191.75223
35057963600,10740,"Albuquerque, NM ",24.008276,20-29.9%,193.11549
35057963201,10740,"Albuquerque, NM ",17.856211,10-19.9%,30.996565
35001001400,10740,"Albuquerque, NM ",25.683857,20-29.9%,381.78537
35043940200,10740,"Albuquerque, NM ",18.86483,10-19.9%,37
35043010715,10740,"Albuquerque, NM ",11.909067,10-19.9%,280.28278
35001000712,10740,"Albuquerque, NM ",15.376782,10-19.9%,361.79999
35001000710,10740,"Albuquerque, NM ",3.849335,Below 10%,20.991602
35043010717,10740,"Albuquerque, NM ",9.3060217,Below 10%,536.69403
35001000707,10740,"Albuquerque, NM ",35.599728,30-39.9%,714.59998
35001000206,10740,"Albuquerque, NM ",6.6937752,Below 10%,17
35001000123,10740,"Albuquerque, NM ",6.6577001,Below 10%,200
35001002402,10740,"Albuquerque, NM ",36.703781,30-39.9%,452.94888
35001000117,10740,"Albuquerque, NM ",19.589392,10-19.9%,69.480003
35001000116,10740,"Albuquerque, NM ",4.0974922,Below 10%,129.60001
35001000111,10740,"Albuquerque, NM ",8.0365295,Below 10%,98.160004
35001004746,10740,"Albuquerque, NM ",5.4720383,Below 10%,93.720001
35001000108,10740,"Albuquerque, NM ",13.537118,10-19.9%,653.96002
35001001200,10740,"Albuquerque, NM ",30.281796,30-39.9%,1402.5
35001000300,10740,"Albuquerque, NM ",16.505159,10-19.9%,373.95416
35001002000,10740,"Albuquerque, NM ",35.458923,30-39.9%,593.87952
35057963700,10740,"Albuquerque, NM ",17.37735,10-19.9%,42
35001004401,10740,"Albuquerque, NM ",24.723248,20-29.9%,69
35001940600,10740,"Albuquerque, NM ",10.715971,10-19.9%,43.588573
35001004753,10740,"Albuquerque, NM ",9.3085756,Below 10%,422.26297
35043010714,10740,"Albuquerque, NM ",7.6314187,Below 10%,192.92
35001004738,10740,"Albuquerque, NM ",23.431095,20-29.9%,184.39999
35061970301,10740,"Albuquerque, NM ",38.363529,30-39.9%,49.709343
35001004741,10740,"Albuquerque, NM ",29.164282,20-29.9%,978
35001003728,10740,"Albuquerque, NM ",6.5980334,Below 10%,947.43347
35001003722,10740,"Albuquerque, NM ",3.2997,Below 10%,111.12
35001000708,10740,"Albuquerque, NM ",18.878561,10-19.9%,671.79999
35001001101,10740,"Albuquerque, NM ",14.641406,10-19.9%,257.63937
35043011100,10740,"Albuquerque, NM ",13.260372,10-19.9%,152.31447
35001000208,10740,"Albuquerque, NM ",30.492285,30-39.9%,40.400002
35001000114,10740,"Albuquerque, NM ",12.262959,10-19.9%,122.6
35001000126,10740,"Albuquerque, NM ",11.086376,10-19.9%,258.20001
35001002401,10740,"Albuquerque, NM ",15.52251,10-19.9%,73.5
35001001600,10740,"Albuquerque, NM ",31.330729,30-39.9%,1001.9145
35001000205,10740,"Albuquerque, NM ",19.769613,10-19.9%,417.5
35043940900,10740,"Albuquerque, NM ",59.922985,40% or higher,13
35061971000,10740,"Albuquerque, NM ",20.004078,20-29.9%,244.39999
35001003733,10740,"Albuquerque, NM ",49.128723,40% or higher,1198
35001001800,10740,"Albuquerque, NM ",28.064993,20-29.9%,317
35001004733,10740,"Albuquerque, NM ",18.115604,10-19.9%,0
35061970303,10740,"Albuquerque, NM ",10.314383,10-19.9%,126.89066
35001004751,10740,"Albuquerque, NM ",9.8578844,Below 10%,125.36
35001004502,10740,"Albuquerque, NM ",20.689339,20-29.9%,160.28877
35001000801,10740,"Albuquerque, NM ",13.459415,10-19.9%,474.56763
35001002200,10740,"Albuquerque, NM ",16.917294,10-19.9%,809.19446
35001003202,10740,"Albuquerque, NM ",23.920492,20-29.9%,256.43558
35001004715,10740,"Albuquerque, NM ",34.303677,30-39.9%,116.69506
35043010601,10740,"Albuquerque, NM ",2.1981323,Below 10%,9.1492023
35001000207,10740,"Albuquerque, NM ",15.47335,10-19.9%,180.10001
35001000112,10740,"Albuquerque, NM ",3.1988189,Below 10%,23.200001
35061970901,10740,"Albuquerque, NM ",20.185503,20-29.9%,214.07486
35043940700,10740,"Albuquerque, NM ",23.284998,20-29.9%,44.919998
35001003725,10740,"Albuquerque, NM ",16.906946,10-19.9%,227
35001004402,10740,"Albuquerque, NM ",15.963679,10-19.9%,119
35001000128,10740,"Albuquerque, NM ",10.206525,10-19.9%,121
35001003001,10740,"Albuquerque, NM ",9.0614233,Below 10%,400.99402
35061970200,10740,"Albuquerque, NM ",11.965665,10-19.9%,49.746674
35001000903,10740,"Albuquerque, NM ",41.176472,40% or higher,2057.1001
35001003715,10740,"Albuquerque, NM ",3.7046566,Below 10%,162.12
35001004501,10740,"Albuquerque, NM ",37.43425,30-39.9%,220.81123
35001003600,10740,"Albuquerque, NM ",25.685026,20-29.9%,492.19016
35001004728,10740,"Albuquerque, NM ",7.2270226,Below 10%,128.81548
35043011200,10740,"Albuquerque, NM ",12.559727,10-19.9%,11.324749
35001000204,10740,"Albuquerque, NM ",12.401216,10-19.9%,207.96245
35001001700,10740,"Albuquerque, NM ",22.796555,20-29.9%,1052.5
35001003718,10740,"Albuquerque, NM ",8.3363667,Below 10%,132.56772
35061970302,10740,"Albuquerque, NM ",9.2026691,Below 10%,18
35001001500,10740,"Albuquerque, NM ",20.498615,20-29.9%,450.41464
35001000603,10740,"Albuquerque, NM ",35.92828,30-39.9%,1076.943
35061970101,10740,"Albuquerque, NM ",28.88418,20-29.9%,177.3
35061970800,10740,"Albuquerque, NM ",16.700611,10-19.9%,426.79999
35001004743,10740,"Albuquerque, NM ",19.345783,10-19.9%,32.139435
35043010721,10740,"Albuquerque, NM ",6.9710469,Below 10%,502.95999
35001004748,10740,"Albuquerque, NM ",10.020989,10-19.9%,168.81418
35001004745,10740,"Albuquerque, NM ",4.2845845,Below 10%,257.0387
35001004723,10740,"Albuquerque, NM ",6.2221541,Below 10%,21.477594
35001004740,10740,"Albuquerque, NM ",12.181058,10-19.9%,342
35001000402,10740,"Albuquerque, NM ",8.0819578,Below 10%,232.8
35001004602,10740,"Albuquerque, NM ",15.669291,10-19.9%,86.249924
35043010719,10740,"Albuquerque, NM ",7.2557659,Below 10%,74.040001
35043010703,10740,"Albuquerque, NM ",3.6710494,Below 10%,230.3703
35001004742,10740,"Albuquerque, NM ",16.252716,10-19.9%,261.56
35001003805,10740,"Albuquerque, NM ",7.6795349,Below 10%,53.4771
42025020105,10900,"Allentown-Bethlehem-Easton, PA-NJ ",11.348957,10-19.9%,364.32089
42095015400,10900,"Allentown-Bethlehem-Easton, PA-NJ ",4.5191979,Below 10%,138.68042
34041030600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",17.97328,10-19.9%,599.35999
42077001700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",34.531281,30-39.9%,160.28
34041032000,10900,"Allentown-Bethlehem-Easton, PA-NJ ",8.9933071,Below 10%,1193.9192
34041031601,10900,"Allentown-Bethlehem-Easton, PA-NJ ",7.853334,Below 10%,547.22571
42077005503,10900,"Allentown-Bethlehem-Easton, PA-NJ ",2.7881041,Below 10%,76.85228
42095015300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",3.4165568,Below 10%,180.39014
42095018300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",11.913434,10-19.9%,145.67218
42077000101,10900,"Allentown-Bethlehem-Easton, PA-NJ ",18.600412,10-19.9%,654.76672
42095017200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",5.1104565,Below 10%,476.12
42077006500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",8.8566551,Below 10%,674.59998
42095015700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",12.068364,10-19.9%,289
42077006001,10900,"Allentown-Bethlehem-Easton, PA-NJ ",4.758265,Below 10%,133.50455
42025020106,10900,"Allentown-Bethlehem-Easton, PA-NJ ",14.470444,10-19.9%,43
42025020300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",17.453764,10-19.9%,396.86169
42077009300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",12.414205,10-19.9%,157.56
42025020700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.2879939,Below 10%,250.68118
42077005702,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.0634112,Below 10%,555.35999
34041031101,10900,"Allentown-Bethlehem-Easton, PA-NJ ",2.6228995,Below 10%,82.798103
42095015802,10900,"Allentown-Bethlehem-Easton, PA-NJ ",13.321386,10-19.9%,17.490952
42095011200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",25.370817,20-29.9%,855.71997
42077006800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",14.29815,10-19.9%,610.15997
42077006701,10900,"Allentown-Bethlehem-Easton, PA-NJ ",12.232677,10-19.9%,221.93398
34041031102,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.6812744,Below 10%,68.026138
42077005704,10900,"Allentown-Bethlehem-Easton, PA-NJ ",8.7513342,Below 10%,460.12
42095018002,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.3617172,Below 10%,49.234093
34041031700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",8.4752474,Below 10%,330.89273
42077005505,10900,"Allentown-Bethlehem-Easton, PA-NJ ",3.3510125,Below 10%,53.799999
42077006308,10900,"Allentown-Bethlehem-Easton, PA-NJ ",1.7819835,Below 10%,146
42077002302,10900,"Allentown-Bethlehem-Easton, PA-NJ ",8.6778736,Below 10%,91.42379
42077006203,10900,"Allentown-Bethlehem-Easton, PA-NJ ",2.4351923,Below 10%,131.11386
42095018200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.1506367,Below 10%,207.31851
42095015801,10900,"Allentown-Bethlehem-Easton, PA-NJ ",3.625731,Below 10%,24
42095016002,10900,"Allentown-Bethlehem-Easton, PA-NJ ",14.918726,10-19.9%,32.226357
42077006307,10900,"Allentown-Bethlehem-Easton, PA-NJ ",0.79217148,Below 10%,186.95758
34041031402,10900,"Allentown-Bethlehem-Easton, PA-NJ ",7.2050705,Below 10%,556.17999
34041031900,10900,"Allentown-Bethlehem-Easton, PA-NJ ",4.6006956,Below 10%,154.1203
42077005902,10900,"Allentown-Bethlehem-Easton, PA-NJ ",9.4240427,Below 10%,56.153309
42077005800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",11.512959,10-19.9%,177.10509
42095016902,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.285543,Below 10%,48.510525
42095017704,10900,"Allentown-Bethlehem-Easton, PA-NJ ",4.2408376,Below 10%,37.181
42095016700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",4.2286825,Below 10%,23.039909
42095015201,10900,"Allentown-Bethlehem-Easton, PA-NJ ",11.298024,10-19.9%,647.42914
42077006401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",1.1885157,Below 10%,42.688858
34041031302,10900,"Allentown-Bethlehem-Easton, PA-NJ ",3.9897821,Below 10%,115.45277
42077001501,10900,"Allentown-Bethlehem-Easton, PA-NJ ",19.516478,10-19.9%,784.49066
42077001401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",14.387115,10-19.9%,1207.4399
42095017702,10900,"Allentown-Bethlehem-Easton, PA-NJ ",2.9922423,Below 10%,6
42077005703,10900,"Allentown-Bethlehem-Easton, PA-NJ ",18.908516,10-19.9%,354.07843
42077000600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",17.697166,10-19.9%,500.50934
42077006906,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.6666665,Below 10%,94
42095017401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",4.5670104,Below 10%,180.62444
42095017607,10900,"Allentown-Bethlehem-Easton, PA-NJ ",1.9044063,Below 10%,88.760826
42077002202,10900,"Allentown-Bethlehem-Easton, PA-NJ ",16.066631,10-19.9%,350.36258
42095010500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",35.714287,30-39.9%,1132.04
42077006204,10900,"Allentown-Bethlehem-Easton, PA-NJ ",0.91551137,Below 10%,45
42095017402,10900,"Allentown-Bethlehem-Easton, PA-NJ ",3.5363278,Below 10%,43.063679
42077005705,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6.2522573,Below 10%,231.12157
34041032200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",11.435354,10-19.9%,538.29712
